name,species,treatment,after_treatment,common_potential,cell_type,notes,AP_peak,AP_amp,max_dvdt,min_dvdt,halfwidth,resonance_freq,cutoff,input_R,sag,RMP,EPSC_5sec,EPSC_Hz,EPSC_amp,washin_change,washin_outcome,FI_50,FI_100,FI_150,FI_200,FI_250,FI_300,FI_350,FI_400,FI_450,FI_500,FI_550,FI_600,FI_650,FI_700,FI_750,FI_800,FI_850,FI_900,Layer,topLeaf_label
C57BL6J-620225.03.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,43.304443,76.912338,340.88135,-114.44092,0.65283203,0.63636363,3.6364787,108.73872,0.96023369,-68.732132,36.57142857,7.314285714,10.552406,-4,hyperpolarized,0,0,0,1,11,17,21,23,24,25,23,,,,,,,,,
C57BL6J-620225.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,40.344238,79.185127,355.22461,-121.76514,0.65893555,0.77272725,9.5711412,62.097782,1.015154,-76.851395,84.88888889,16.97777778,9.07619,6.49202,depolarized,0,0,0,0,0,0,3,13,20,25,32,37,,,,,,,,
C57BL6J-620225.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,33.081055,67.000343,260.00977,-103.14941,0.71191406,0.90909094,7.6460824,58.521725,1.0090801,-73.397354,113.8888889,22.77777778,8.571533,6.49202,depolarized,0,0,0,0,0,0,0,5,15,21,27,,,,,,,,,
H22.03.304.11.08.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,47.027588,79.686935,249.02344,-65.002441,1.050415,0.5,1.9420303,132.07129,0.92996693,-54.376583,85,17,14.754353,10,depolarized,1,6,11,14,17,20,22,25,27,29,,,,,,,,,,
H22.03.304.11.08.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,34.393311,72.517929,190.42969,-58.288574,1.0952148,0.5,2.7077744,107.56571,1.0765463,-64.800354,75.11111111,15.02222222,11.17773,10,depolarized,0,4,10,14,18,22,24,26,28,28,29,,,,,,,,,
H22.03.304.11.04.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,41.748047,72.398041,234.98535,-78.430176,0.81384277,1.1363636,4.4811296,127.93578,1.0503581,-55.165707,48.83333333,9.766666667,12.834046,4.4,depolarized,0,0,0,1,1,1,1,2,3,6,8,,,,,,,,,
H22.03.304.11.04.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,35.186768,68.18351,183.71582,-64.086914,0.95373535,1.13,4,121.95296,0.99500936,-55.137051,36.14285714,7.228571429,8.045539,4.4,depolarized,0,0,1,3,9,9,13,16,17,21,,,,,,,,,,
H22.26.415.11.05.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,34.790039,67.663834,299.98779,-123.59619,0.58776855,1.2272727,3.6936402,97.056496,1.290994,-62.390518,24.11111111,4.822222222,5.481914,4.88048,depolarized,0,0,1,10,16,22,27,32,36,41,,,,,,,,,,
H22.26.415.11.05.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,28.625488,64.873566,256.04248,-126.0376,0.6229248,0.95454544,2.9606421,107.27654,1.2857734,-60.701077,21.5,4.3,4.783453,4.88048,depolarized,0,6,13,19,23,28,32,36,39,41,44,,,,,,,,,
H22.26.415.11.06.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,44.0979,71.053741,328.97949,-129.08936,0.53381348,1.6818181,5.0782838,44.365517,1.4307569,-65.276779,56,11.2,11.4994966,-3.28337,hyperpolarized,0,0,0,0,0,0,1,1,1,2,9,14,,,,,,,,
H22.26.415.11.06.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,36.346436,67.068069,277.70996,-119.93408,0.57775879,1.7272727,4.8028636,47.549023,1.3892946,-69.925453,32.58333333,6.516666667,10.188659,-3.28337,hyperpolarized,0,0,0,0,0,0,1,1,9,13,16,19,,,,,,,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
